total_distance,avg_distance,matching,mse,query_no,attack_type,n_selected
0.5013677477836609,0.5013677477836609,"[(0, 0)]",0.0004909562412649393,34,centroid,110
0.984453558921814,0.984453558921814,"[(0, 0)]",0.001892868778668344,34,score_known,110
22.774227142333984,22.774227142333984,"[(0, 0)]",1.0130183696746826,35,random,10
0.5627858638763428,0.5627858638763428,"[(0, 0)]",0.00061860925052315,35,centroid,10
0.6677651405334473,0.6677651405334473,"[(0, 0)]",0.0008709184476174414,35,score_known,10
23.30586814880371,23.30586814880371,"[(0, 0)]",1.060866117477417,35,random,60
0.5426856875419617,0.5426856875419617,"[(0, 0)]",0.0005752104334533215,35,centroid,60
0.7517451643943787,0.7517451643943787,"[(0, 0)]",0.0011037515942007303,35,score_known,60
22.783140182495117,22.783140182495117,"[(0, 0)]",1.013811469078064,35,random,110
0.5390249490737915,0.5390249490737915,"[(0, 0)]",0.0005674763233400881,35,centroid,110
0.8121394515037537,0.8121394515037537,"[(0, 0)]",0.0012882235459983349,35,score_known,110
22.512916564941406,22.512916564941406,"[(0, 0)]",0.989905059337616,36,random,10
0.30518466234207153,0.30518466234207153,"[(0, 0)]",0.0001819095341488719,36,centroid,10
0.7482299208641052,0.7482299208641052,"[(0, 0)]",0.0010934531455859542,36,score_known,10
22.93231201171875,22.93231201171875,"[(0, 0)]",1.0271307229995728,36,random,60
0.38967278599739075,0.38967278599739075,"[(0, 0)]",0.00029657204868271947,36,centroid,60
0.9693244099617004,0.9693244099617004,"[(0, 0)]",0.001835136441513896,36,score_known,60
21.557416915893555,21.557416915893555,"[(0, 0)]",0.9076606035232544,36,random,110
0.4241359531879425,0.4241359531879425,"[(0, 0)]",0.00035135020152665675,36,centroid,110
0.7034421563148499,0.7034421563148499,"[(0, 0)]",0.0009664666140452027,36,score_known,110
22.155250549316406,22.155250549316406,"[(0, 0)]",0.958701491355896,37,random,10
0.3285248279571533,0.3285248279571533,"[(0, 0)]",0.00021079798170831054,37,centroid,10
0.6237519383430481,0.6237519383430481,"[(0, 0)]",0.0007598955417051911,37,score_known,10
21.972213745117188,21.972213745117188,"[(0, 0)]",0.9429261684417725,37,random,60
0.3681918978691101,0.3681918978691101,"[(0, 0)]",0.00026477593928575516,37,centroid,60
0.6586170196533203,0.6586170196533203,"[(0, 0)]",0.0008472194895148277,37,score_known,60
22.20290184020996,22.20290184020996,"[(0, 0)]",0.9628298282623291,37,random,110
0.39889848232269287,0.39889848232269287,"[(0, 0)]",0.0003107812663074583,37,centroid,110
0.770415723323822,0.770415723323822,"[(0, 0)]",0.0011592586524784565,37,score_known,110
21.92902946472168,21.92902946472168,"[(0, 0)]",0.9392232298851013,38,random,10
0.35493582487106323,0.35493582487106323,"[(0, 0)]",0.00024605359067209065,38,centroid,10
0.5557976961135864,0.5557976961135864,"[(0, 0)]",0.0006033419631421566,38,score_known,10
23.094810485839844,23.094810485839844,"[(0, 0)]",1.0417388677597046,38,random,60
0.4246232211589813,0.4246232211589813,"[(0, 0)]",0.0003521579783409834,38,centroid,60
0.5748827457427979,0.5748827457427979,"[(0, 0)]",0.0006454885588027537,38,score_known,60
22.497121810913086,22.497121810913086,"[(0, 0)]",0.9885165095329285,38,random,110
0.440421998500824,0.440421998500824,"[(0, 0)]",0.0003788506437558681,38,centroid,110
0.9415983557701111,0.9415983557701111,"[(0, 0)]",0.0017316550947725773,38,score_known,110
23.360872268676758,23.360872268676758,"[(0, 0)]",1.0658795833587646,39,random,10
0.3320692479610443,0.3320692479610443,"[(0, 0)]",0.00021537108113989234,39,centroid,10
0.6942892074584961,0.6942892074584961,"[(0, 0)]",0.0009414795786142349,39,score_known,10
22.561519622802734,22.561519622802734,"[(0, 0)]",0.9941838979721069,39,random,60
0.3586639165878296,0.3586639165878296,"[(0, 0)]",0.00025124961393885314,39,centroid,60
0.5606957674026489,0.5606957674026489,"[(0, 0)]",0.0006140228942967951,39,score_known,60
22.837148666381836,22.837148666381836,"[(0, 0)]",1.01862370967865,39,random,110
0.39104294776916504,0.39104294776916504,"[(0, 0)]",0.00029866129625588655,39,centroid,110
0.743342399597168,0.743342399597168,"[(0, 0)]",0.0010792147368192673,39,score_known,110
22.645736694335938,22.645736694335938,"[(0, 0)]",1.0016199350357056,40,random,10
0.38218945264816284,0.38218945264816284,"[(0, 0)]",0.00028529055998660624,40,centroid,10
0.814461350440979,0.814461350440979,"[(0, 0)]",0.0012956000864505768,40,score_known,10
22.53011131286621,22.53011131286621,"[(0, 0)]",0.9914178848266602,40,random,60
0.43098753690719604,0.43098753690719604,"[(0, 0)]",0.0003627934493124485,40,centroid,60
0.659624457359314,0.659624457359314,"[(0, 0)]",0.0008498133975081146,40,score_known,60
22.462736129760742,22.462736129760742,"[(0, 0)]",0.9854971766471863,40,random,110
0.44477856159210205,0.44477856159210205,"[(0, 0)]",0.0003863827441819012,40,centroid,110
0.6926528811454773,0.6926528811454773,"[(0, 0)]",0.0009370468906126916,40,score_known,110
22.95465087890625,22.95465087890625,"[(0, 0)]",1.0291328430175781,41,random,10
0.5178629755973816,0.5178629755973816,"[(0, 0)]",0.0005237931036390364,41,centroid,10
0.5263247489929199,0.5263247489929199,"[(0, 0)]",0.0005410502199083567,41,score_known,10
21.262474060058594,21.262474060058594,"[(0, 0)]",0.8829936981201172,41,random,60
0.5323868989944458,0.5323868989944458,"[(0, 0)]",0.0005535855889320374,41,centroid,60
0.7800971269607544,0.7800971269607544,"[(0, 0)]",0.001188577152788639,41,score_known,60
22.265239715576172,22.265239715576172,"[(0, 0)]",0.9682438969612122,41,random,110
0.5289545655250549,0.5289545655250549,"[(0, 0)]",0.0005464705172926188,41,centroid,110
0.8963204026222229,0.8963204026222229,"[(0, 0)]",0.0015691216103732586,41,score_known,110
21.553359985351562,21.553359985351562,"[(0, 0)]",0.9073190689086914,42,random,10
0.6094916462898254,0.6094916462898254,"[(0, 0)]",0.0007255470263771713,42,centroid,10
0.7374648451805115,0.7374648451805115,"[(0, 0)]",0.0010622156551107764,42,score_known,10
21.96185302734375,21.96185302734375,"[(0, 0)]",0.9420371055603027,42,random,60
0.5686512589454651,0.5686512589454651,"[(0, 0)]",0.0006315708742477,42,centroid,60
0.7089447379112244,0.7089447379112244,"[(0, 0)]",0.0009816457750275731,42,score_known,60
22.302148818969727,22.302148818969727,"[(0, 0)]",0.9714566469192505,42,random,110
0.551939845085144,0.551939845085144,"[(0, 0)]",0.0005949953338131309,42,centroid,110
0.7944642901420593,0.7944642901420593,"[(0, 0)]",0.001232760725542903,42,score_known,110
22.98293685913086,22.98293685913086,"[(0, 0)]",1.0316706895828247,43,random,10
0.46128207445144653,0.46128207445144653,"[(0, 0)]",0.00041558820521458983,43,centroid,10
0.577878475189209,0.577878475189209,"[(0, 0)]",0.0006522334297187626,43,score_known,10
21.896400451660156,21.896400451660156,"[(0, 0)]",0.9364303350448608,43,random,60
0.4690665900707245,0.4690665900707245,"[(0, 0)]",0.00042973330710083246,43,centroid,60
0.7090155482292175,0.7090155482292175,"[(0, 0)]",0.0009818419348448515,43,score_known,60
21.991561889648438,21.991561889648438,"[(0, 0)]",0.9445874094963074,43,random,110
0.4717431962490082,0.4717431962490082,"[(0, 0)]",0.0004346516216173768,43,centroid,110
0.7860215902328491,0.7860215902328491,"[(0, 0)]",0.0012066991766914725,43,score_known,110
23.78257942199707,23.78257942199707,"[(0, 0)]",1.1047091484069824,44,random,10
0.49840247631073,0.49840247631073,"[(0, 0)]",0.0004851660632994026,44,centroid,10
0.5170705914497375,0.5170705914497375,"[(0, 0)]",0.0005221913452260196,44,score_known,10
23.009443283081055,23.009443283081055,"[(0, 0)]",1.0340516567230225,44,random,60
0.5231406092643738,0.5231406092643738,"[(0, 0)]",0.0005345235695131123,44,centroid,60
0.8932916522026062,0.8932916522026062,"[(0, 0)]",0.0015585350338369608,44,score_known,60
23.19452667236328,23.19452667236328,"[(0, 0)]",1.0507540702819824,44,random,110
0.5432570576667786,0.5432570576667786,"[(0, 0)]",0.0005764223751612008,44,centroid,110
0.9447352886199951,0.9447352886199951,"[(0, 0)]",0.001743212342262268,44,score_known,110
22.53227424621582,22.53227424621582,"[(0, 0)]",0.991608202457428,45,random,10
0.5081437230110168,0.5081437230110168,"[(0, 0)]",0.0005043165292590857,45,centroid,10
0.5585126280784607,0.5585126280784607,"[(0, 0)]",0.0006092507392168045,45,score_known,10
22.177915573120117,22.177915573120117,"[(0, 0)]",0.9606639742851257,45,random,60
0.4804655909538269,0.4804655909538269,"[(0, 0)]",0.00045087342732585967,45,centroid,60
0.6623135805130005,0.6623135805130005,"[(0, 0)]",0.0008567564655095339,45,score_known,60
24.19239616394043,24.19239616394043,"[(0, 0)]",1.1431094408035278,45,random,110
0.4840227961540222,0.4840227961540222,"[(0, 0)]",0.00045757435145787895,45,centroid,110
0.7666983604431152,0.7666983604431152,"[(0, 0)]",0.0011480983812361956,45,score_known,110
23.119487762451172,23.119487762451172,"[(0, 0)]",1.0439661741256714,46,random,10
0.42678749561309814,0.42678749561309814,"[(0, 0)]",0.0003557569580152631,46,centroid,10
0.63554847240448,0.63554847240448,"[(0, 0)]",0.0007889098487794399,46,score_known,10
22.318952560424805,22.318952560424805,"[(0, 0)]",0.9729211330413818,46,random,60
0.4429134428501129,0.4429134428501129,"[(0, 0)]",0.00038314907578751445,46,centroid,60
0.6231701374053955,0.6231701374053955,"[(0, 0)]",0.0007584785344079137,46,score_known,60
22.300552368164062,22.300552368164062,"[(0, 0)]",0.9713175892829895,46,random,110
0.43745747208595276,0.43745747208595276,"[(0, 0)]",0.00037376765976659954,46,centroid,110
0.8593164682388306,0.8593164682388306,"[(0, 0)]",0.0014422358945012093,46,score_known,110
23.860273361206055,23.860273361206055,"[(0, 0)]",1.111938714981079,47,random,10
0.4530961811542511,0.4530961811542511,"[(0, 0)]",0.00040096906013786793,47,centroid,10
0.5084785223007202,0.5084785223007202,"[(0, 0)]",0.0005049812607467175,47,score_known,10
22.033540725708008,22.033540725708008,"[(0, 0)]",0.9481971263885498,47,random,60
0.5060793161392212,0.5060793161392212,"[(0, 0)]",0.0005002270918339491,47,centroid,60
0.7477192878723145,0.7477192878723145,"[(0, 0)]",0.0010919611668214202,47,score_known,60
23.620983123779297,23.620983123779297,"[(0, 0)]",1.089747667312622,47,random,110
0.51369708776474,0.51369708776474,"[(0, 0)]",0.0005153997917659581,47,centroid,110
0.7411242127418518,0.7411242127418518,"[(0, 0)]",0.0010727833723649383,47,score_known,110
22.3337345123291,22.3337345123291,"[(0, 0)]",0.9742103815078735,48,random,10
0.47122132778167725,0.47122132778167725,"[(0, 0)]",0.0004336905258242041,48,centroid,10
0.5756004452705383,0.5756004452705383,"[(0, 0)]",0.0006471013184636831,48,score_known,10
22.868833541870117,22.868833541870117,"[(0, 0)]",1.0214521884918213,48,random,60
0.5280594825744629,0.5280594825744629,"[(0, 0)]",0.0005446227150969207,48,centroid,60
0.8498073220252991,0.8498073220252991,"[(0, 0)]",0.0014104931615293026,48,score_known,60
22.94378662109375,22.94378662109375,"[(0, 0)]",1.0281589031219482,48,random,110
0.5191263556480408,0.5191263556480408,"[(0, 0)]",0.0005263518542051315,48,centroid,110
0.8860489726066589,0.8860489726066589,"[(0, 0)]",0.0015333648771047592,48,score_known,110
22.297744750976562,22.297744750976562,"[(0, 0)]",0.9710730314254761,49,random,10
0.44530248641967773,0.44530248641967773,"[(0, 0)]",0.00038729357765987515,49,centroid,10
0.6110538244247437,0.6110538244247437,"[(0, 0)]",0.000729271094314754,49,score_known,10
23.722412109375,23.722412109375,"[(0, 0)]",1.0991266965866089,49,random,60
0.4248484671115875,0.4248484671115875,"[(0, 0)]",0.00035253167152404785,49,centroid,60
0.6799147725105286,0.6799147725105286,"[(0, 0)]",0.000902898667845875,49,score_known,60
23.683181762695312,23.683181762695312,"[(0, 0)]",1.095494270324707,49,random,110
0.43519464135169983,0.43519464135169983,"[(0, 0)]",0.00036991090746596456,49,centroid,110
0.8848573565483093,0.8848573565483093,"[(0, 0)]",0.0015292433090507984,49,score_known,110
